설치장소,설치목적,촬영범위,촬영시간,녹화물보관기간,관리책임자,카메라번호,검색용주소,latitude,longitude,좌표변환상태
경상남도 창원시 진해구 이동로69번길 6(이동 놀이터 앞)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 이동로69번길 6,35.1520665395491,128.699440791732,성공
경상남도 창원시 진해구 이동 507-9_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 이동 507-9,35.1571610886607,128.693552593659,성공
경상남도 창원시 진해구 이동 507-9_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 이동 507-9,35.1571610886607,128.693552593659,성공
경상남도 창원시 진해구 이동로40번길 23(법혜사 위 사거리)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 이동로40번길 23,35.148889383527,128.698108587987,성공
경상남도 창원시 진해구 이동로40번길 23(법혜사 위 사거리)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 이동로40번길 23,35.148889383527,128.698108587987,성공
"경상남도 창원시 진해구 진해대로914번길 18, (자은동-주민센터 인근)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 진해대로914번길 18,35.1480968743943,128.705138101634,성공
"경상남도 창원시 진해구 진해대로914번길 18, (자은동-주민센터 인근)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 진해대로914번길 18,35.1480968743943,128.705138101634,성공
경상남도 창원시 진해구 자은동 977-2(자은제1),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 진해구 자은동 977-2,35.153353688549,128.709283957162,성공
경상남도 창원시 진해구 자은동 903-2(자은제2),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 진해구 자은동 903-2,35.1496944169037,128.705884880864,성공
경상남도 창원시 진해구 자은로64번나길 9(유일파크빌라 B동)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 자은로64번나길 9,35.150475066356,128.709694143336,성공
경상남도 창원시 진해구 자은로64번나길 9(유일파크빌라 B동)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 자은로64번나길 9,35.150475066356,128.709694143336,성공
경상남도 창원시 진해구 자은로64번나길 9(유일파크빌라 B동)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 자은로64번나길 9,35.150475066356,128.709694143336,성공
경상남도 창원시 진해구 자은로64번나길 9(유일파크빌라 B동)_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 진해구 자은로64번나길 9,35.150475066356,128.709694143336,성공
"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구 _1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구",35.1480179409674,128.70283706375,성공
"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구 _2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구",35.1480179409674,128.70283706375,성공
"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구 _3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,"경상남도 창원시 진해구 동진로 104, 경상남도 창원시 진해구",35.1480179409674,128.70283706375,성공
경상남도 창원시 진해구 충장로505번길 19(동광이용원 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 충장로505번길 19,35.1445989386905,128.703088514217,성공
경상남도 창원시 진해구 충장로505번길 19(동광이용원 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 충장로505번길 19,35.1445989386905,128.703088514217,성공
경상남도 창원시 진해구 충장로505번길 19(동광이용원 앞)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 충장로505번길 19,35.1445989386905,128.703088514217,성공
경상남도 창원시 진해구 충장로505번길 19(동광이용원 앞)_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 진해구 충장로505번길 19,35.1445989386905,128.703088514217,성공
"경상남도 창원시 진해구 진해대로970번길 23, (풍호동-동진여중 앞)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 진해대로970번길 23,35.1427155199548,128.704782588394,성공
"경상남도 창원시 진해구 진해대로970번길 23, (풍호동-동진여중 앞)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 진해대로970번길 23,35.1427155199548,128.704782588394,성공
경상남도 창원시 진해구 풍호동 23_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 풍호동 23,35.1353876995765,128.713269476403,성공
경상남도 창원시 진해구 풍호동 23_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 풍호동 23,35.1353876995765,128.713269476403,성공
경상남도 창원시 진해구 풍호동 23_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 풍호동 23,35.1353876995765,128.713269476403,성공
경상남도 창원시 진해구 풍호동 23_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 진해구 풍호동 23,35.1353876995765,128.713269476403,성공
경상남도 창원시 진해구 충장로603번길 9(평화마을아파트 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 충장로603번길 9,35.135775688673,128.703342544356,성공
경상남도 창원시 진해구 충장로603번길 9(평화마을아파트 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 충장로603번길 9,35.135775688673,128.703342544356,성공
경상남도 창원시 진해구 충장로603번길 9(평화마을아파트 앞)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 충장로603번길 9,35.135775688673,128.703342544356,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_5,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,5,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_6,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,6,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_7,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,7,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_8,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,8,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_9,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,9,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
경상남도 창원시 진해구 장천동 175-1(벚꽃공원 내)_10,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,10,경상남도 창원시 진해구 장천동 175-1,35.1228647430438,128.708607001493,성공
"경상남도 창원시 진해구 명제로 202, (명동-명동마을 입구)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 명제로 202,35.0980302267057,128.717905869985,성공
"경상남도 창원시 진해구 명제로 202, (명동-명동마을 입구)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 명제로 202,35.0980302267057,128.717905869985,성공
경상남도 창원시 진해구 성내동 379-1 (웅천농협 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 성내동 379-1,35.1117058355656,128.749861897231,성공
경상남도 창원시 진해구 성내동 379-1 (웅천농협 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 성내동 379-1,35.1117058355656,128.749861897231,성공
경상남도 창원시 진해구 웅천중로45번길 8(무지개유치원 옆)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 웅천중로45번길 8,35.1100026736421,128.749008635398,성공
경상남도 창원시 진해구 웅천중로45번길 8(무지개유치원 옆)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 웅천중로45번길 8,35.1100026736421,128.749008635398,성공
경상남도 창원시 진해구 명제로109번길 10(STX 외국인 숙소 주변)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 명제로109번길 10,35.1049440006065,128.716749111701,성공
경상남도 창원시 진해구 명제로109번길 10(STX 외국인 숙소 주변)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 명제로109번길 10,35.1049440006065,128.716749111701,성공
경상남도 창원시 진해구 명제로109번길 10(STX 외국인 숙소 주변)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 진해구 명제로109번길 10,35.1049440006065,128.716749111701,성공
경상남도 창원시 진해구 남영로544번길 15(마천공단 내1)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 남영로544번길 15,35.1188900947107,128.783160080165,성공
경상남도 창원시 진해구 남영로544번길 15(마천공단 내1)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 남영로544번길 15,35.1188900947107,128.783160080165,성공
경상남도 창원시 진해구 남의로44번길 10(마천공단 내2)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 남의로44번길 10,35.1145679762253,128.785691905525,성공
경상남도 창원시 진해구 남의로44번길 10(마천공단 내2)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 남의로44번길 10,35.1145679762253,128.785691905525,성공
경상남도 창원시 진해구 웅동로57번가길 10-7(웅동농협 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 웅동로57번가길 10-7,35.1261665282083,128.782130181591,성공
경상남도 창원시 진해구 웅동로57번가길 10-7(웅동농협 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 웅동로57번가길 10-7,35.1261665282083,128.782130181591,성공
경상남도 창원시 진해구 남영로 492(영길마을회관 옆)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 남영로 492,,,확인 필요
경상남도 창원시 진해구 남영로 492(영길마을회관 옆)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 남영로 492,,,확인 필요
경상남도 창원시 진해구 안골동 359-1 (녹산유황온천 옆 소공원 사거리),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 진해구 안골동 359-1,35.0998220023614,128.80478945836,성공
"경상남도 창원시 진해구 용원남로17번길 30, (용원동-용원원룸 앞)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 진해구 용원남로17번길 30,35.0941961815313,128.818043225914,성공
"경상남도 창원시 진해구 용원남로17번길 30, (용원동-용원원룸 앞)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 진해구 용원남로17번길 30,35.0941961815313,128.818043225914,성공
