표찰번호,주소,경도,위도
밀양대로-01 R2-29,의창구 대산면 밀양대로,128.7174453,35.37247773
밀양대로-01 R2-28,의창구 대산면 밀양대로,128.7172354,35.37205984
봉강가술로-01 R1-10,의창구 대산면 봉강가술로,128.7050093,35.33297271
봉강가술로-01 R1-08,의창구 대산면 봉강가술로,128.7051086,35.33321468
봉강가술로-01 R1-04,의창구 대산면 봉강가술로,128.7041921,35.33376611
봉강가술로-01 R1-06,의창구 대산면 봉강가술로,128.7046413,35.33349321
봉강가술로-01 R1-02,의창구 대산면 봉강가술로,128.7037353,35.33405253
봉강가술로-01 R2-01,의창구 대산면,128.7032965,35.33420566
봉강가술로-01 R2-10,의창구 대산면 봉강가술로,128.701083,35.33554726
봉강가술로-01 R2-08,의창구 대산면 봉강가술로,128.7016368,35.33534553
봉강가술로-01 R2-04,의창구 대산면 봉강가술로,128.7026977,35.33469341
봉강가술로-01 R2-02,의창구 대산면 봉강가술로,128.70324,35.33435897
봉강가술로-01 R2-06,의창구 대산면 봉강가술로,128.7021745,35.33501503
봉강가술로-01 R1-09,의창구 대산면 봉강가술로,128.7051126,35.33308426
봉강가술로-01 R1-11,의창구 대산면 봉강가술로,128.7048937,35.33285386
봉강가술로-01 R1-12,의창구 대산면 가술산단북로,128.7047546,35.33284357
봉강가술로-01 R1-01,의창구 대산면 봉강가술로,128.7035241,35.33418189
봉강가술로-01 R1-03,의창구 대산면 봉강가술로,128.7039683,35.33390487
봉강가술로-01 R1-05,의창구 대산면 봉강가술로,128.7044129,35.3336298
봉강가술로-01 R1-07,의창구 대산면 봉강가술로,128.7048591,35.33336396
봉강가술로-01 L1-01,의창구 대산면,128.7031845,35.33395184
봉강가술로-01 L2-01,의창구 대산면,128.7031949,35.33409648
봉강가술로-01 L2-02,의창구 대산면 가술산단북로,128.7029323,35.3339618
봉강가술로-01 R2-11,의창구 대산면 봉강가술로,128.7008931,35.33533975
봉강가술로-01 R3-02,의창구 대산면 봉강가술로,128.700606,35.33515831
봉강가술로-01 R3-01,의창구 대산면 봉강가술로,128.7007234,35.33528651
봉강가술로-01 R2-07,의창구 대산면 봉강가술로,128.7019051,35.33518072
봉강가술로-01 R2-09,의창구 대산면 봉강가술로,128.7013632,35.33551498
봉강가술로-01 R2-05,의창구 대산면 봉강가술로,128.7024406,35.33485116
봉강가술로-01 R2-03,의창구 대산면 봉강가술로,128.7029679,35.33452584
봉강가술로477-01 R1-02,의창구 대산면,128.6995975,35.33870228
봉강가술로477-01 L3-06,의창구 대산면 봉강가술로477번길,128.700768,35.33764522
봉강가술로477-01 L3-08,의창구 대산면 봉강가술로477번길,128.70135,35.33774704
봉강가술로477-01 L3-04,의창구 대산면 봉강가술로477번길,128.7002004,35.33755201
봉강가술로477-01 L3-02,의창구 대산면 봉강가술로477번길,128.6996383,35.33769856
봉강가술로477-01 L2-01,의창구 대산면 봉강가술로477번길,128.699045,35.33791597
봉강가술로477-01 L4-01,의창구 대산면 봉강가술로477번길,128.6991524,35.33775928
봉강가술로477-01 L2-03,의창구 대산면 봉강가술로477번길,128.6984237,35.33797321
봉강가술로477-01 L2-05,의창구 대산면 봉강가술로477번길,128.6978558,35.33784555
봉강가술로477-01 R2-07,의창구 대산면 봉강가술로477번길,128.6977314,35.33923267
봉강가술로477-01 L3-01,의창구 대산면 봉강가술로477번길,128.6992561,35.3379043
봉강가술로477-01 R1-01,의창구 대산면 봉강가술로477번길,128.6994387,35.3385162
봉강가술로477-01 L1-01,의창구 대산면 봉강가술로477번길,128.6992914,35.3383666
봉강가술로477-01 R2-03,의창구 대산면 봉강가술로477번길,128.6986295,35.33872502
봉강가술로477-01 R2-05,의창구 대산면 봉강가술로477번길,128.6980093,35.33885193
봉강가술로477-01 R2-01,의창구 대산면 봉강가술로477번길,128.6991326,35.33857963
봉강가술로477-01 L3-03,의창구 대산면 봉강가술로477번길,128.6998716,35.33763077
봉강가술로477-01 L3-07,의창구 대산면 봉강가술로477번길,128.7010618,35.33769657
봉강가술로477-01 L3-05,의창구 대산면 봉강가술로477번길,128.7004768,35.33759577
봉강가술로477-01 L4-03,의창구 대산면 봉강가술로477번길,128.7000703,35.33746014
봉강가술로477-01 L4-02,의창구 대산면 봉강가술로477번길,128.6993536,35.33768557
봉강가술로477-01 L2-02,의창구 대산면 봉강가술로477번길,128.6987281,35.33797248
봉강가술로477-01 L2-04,의창구 대산면 봉강가술로477번길,128.6981485,35.33792826
봉강가술로477-01 R1-03,의창구 대산면,128.6994387,35.33884696
봉강가술로477-01 L1-02,의창구 대산면 봉강가술로477번길,128.6992283,35.33815808
봉강가술로477-01 R2-02,의창구 대산면 봉강가술로477번길,128.6989374,35.33866203
봉강가술로477-01 R2-04,의창구 대산면 봉강가술로477번길,128.6983191,35.33878891
봉강가술로477-01 R2-06,의창구 대산면 봉강가술로477번길,128.6976998,35.33898209
봉강가술로477-01 L2-06,의창구 대산면 봉강가술로477번길,128.6975394,35.33775426
봉강가술로477-02 L-01,의창구 대산면 봉강가술로477번길,128.7020188,35.33867496
봉강가술로477-02 L-02,의창구 대산면 봉강가술로477번길,128.7023277,35.33861064
봉강가술로477-02 L-03,의창구 대산면 봉강가술로477번길,128.7026377,35.33854613
봉강가술로477-02 L-04,의창구 대산면 봉강가술로477번길,128.7029471,35.33848131
봉강가술로477-02 L-05,의창구 대산면 봉강가술로477번길,128.7032573,35.33841796
봉강가술로477-02 R1-01,의창구 대산면 진산대로443번길,128.7019822,35.33878815
봉강가술로477-02 R1-03,의창구 대산면 봉강가술로477번길,128.6996724,35.33928031
봉강가술로477-02 R2-05,의창구 대산면 봉강가술로477번길,128.7003132,35.33902983
봉강가술로477-02 R2-03,의창구 대산면 봉강가술로477번길,128.7008888,35.33891002
봉강가술로477-02 R2-01,의창구 대산면 봉강가술로477번길,128.7014644,35.33879095
봉강가술로477-02 R2-11,의창구 대산면 봉강가술로477번길,128.6982174,35.33944268
봉강가술로477-02 R2-09,의창구 대산면 봉강가술로477번길,128.6988384,35.33933653
봉강가술로477-02 R2-07,의창구 대산면 봉강가술로477번길,128.6997201,35.33914712
봉강가술로477-02 R1-04,의창구 대산면 봉강가술로477번길,128.6994639,35.33928901
봉강가술로477-02 R3-01,의창구 대산면,128.699516,35.33911031
봉강가술로477-02 R2-04,의창구 대산면 봉강가술로477번길,128.7006003,35.33897021
봉강가술로477-02 R2-02,의창구 대산면 봉강가술로477번길,128.7011763,35.33885044
봉강가술로477-02 R2-06,의창구 대산면 봉강가술로477번길,128.7000229,35.33908976
봉강가술로477-02 R2-12,의창구 대산면 봉강가술로477번길,128.6979006,35.33940395
봉강가술로477-02 R2-10,의창구 대산면 봉강가술로477번길,128.6985289,35.33940089
봉강가술로477-02 R2-08,의창구 대산면 봉강가술로477번길,128.6991486,35.33927203
봉강가술로477-02 R1-02,의창구 대산면 봉강가술로477번길,128.7017992,35.33880207
봉강가술로477-03 R1-07,의창구 대산면 봉강가술로477번길,128.703441,35.33824323
봉강가술로477-03 R1-05,의창구 대산면 봉강가술로477번길,128.7029167,35.33802187
봉강가술로477-03 R1-03,의창구 대산면 봉강가술로477번길,128.7023301,35.33788587
봉강가술로477-03 L-02,의창구 대산면,128.7017105,35.33835918
봉강가술로477-03 R2-01,의창구 대산면 봉강가술로477번길,128.7015584,35.33767392
봉강가술로477-03 R1-06,의창구 대산면 봉강가술로477번길,128.7031968,35.33812166
봉강가술로477-03 R1-04,의창구 대산면 봉강가술로477번길,128.7026323,35.33793736
봉강가술로477-03 R1-02,의창구 대산면 봉강가술로477번길,128.7020287,35.33783605
봉강가술로477-03 R2-02,의창구 대산면 봉강가술로477번길,128.7016905,35.33768756
봉강가술로477-03 R1-01,의창구 대산면,128.7016757,35.3378783
봉강가술로477-03 L-03,의창구 대산면,128.7017926,35.33862499
봉강가술로477-03 L-01,의창구 대산면,128.7016293,35.33809578
북부교차로-01 ,의창구 대산면 북부리 151,128.7181301,35.35128158
북부교차로-01 ,의창구 대산면 북부리 151,128.7175899,35.35226705
북부교차로-01 ,의창구 대산면 북부리 151,128.7169702,35.35339109
북부교차로-01 ,의창구 대산면 북부리 151,128.7162188,35.35478735
북부교차로-01 ,의창구 대산면 북부리 151,128.7181116,35.34988949
북부교차로-01 ,의창구 대산면 북부리 151,128.7174658,35.35185877
북부교차로-01 ,의창구 대산면 북부리 151,128.7177046,35.35118849
북부교차로-01 ,의창구 대산면 북부리 151,128.7179097,35.35048715
북부교차로-01 ,의창구 대산면 북부리 151,128.7172071,35.35249779
북부교차로-01 ,의창구 대산면 북부리 151,128.7166088,35.35294338
북부교차로-01 ,의창구 대산면 북부리 151,128.7183948,35.35157521
북부교차로-01 ,의창구 대산면 북부리 151,128.7187756,35.35085785
북부교차로-01 ,의창구 대산면 북부리 151,128.718955,35.35140953
북부교차로-01 ,의창구 대산면 북부리 151,128.7183422,35.35194995
북부교차로-01 ,의창구 대산면 북부리 151,128.7177848,35.3527667
북부교차로-01 ,의창구 대산면 북부리 151,128.7183823,35.35124645
북부교차로-01 ,의창구 대산면 북부리 151,128.7179455,35.35204571
북부교차로-01 ,의창구 대산면 북부리 151,128.7173206,35.35318334
북부교차로-01 ,의창구 대산면 북부리 151,128.7166385,35.35447949
북부교차로-01 ,의창구 대산면 북부리 151,128.7178754,35.35172228
북부교차로-01 ,의창구 대산면 북부리 151,128.7183417,35.35088655
북부교차로-01 ,의창구 대산면 북부리 151,128.7172778,35.35285276
북부교차로-01 ,의창구 대산면 북부리 151,128.7166001,35.35409478
북부교차로-01 ,의창구 대산면 북부리 151,128.7176022,35.35154592
북부교차로-01 ,의창구 대산면 북부리 151,128.7177953,35.35079518
북부교차로-01 ,의창구 대산면 북부리 151,128.717643,35.35191483
북부교차로-01 ,의창구 대산면 북부리 151,128.7169476,35.35310303
북부교차로-01 ,의창구 대산면 북부리 151,128.7167865,35.35237535
북부교차로-01 ,의창구 대산면 북부리 151,128.7181706,35.35163697
북부교차로-01 ,의창구 대산면 북부리 151,128.7186153,35.35081957
북부교차로-01 ,의창구 대산면 북부리 151,128.7176514,35.35257259
북부교차로-01 ,의창구 대산면 북부리 151,128.7170064,35.35366995
북부교차로-01 ,의창구 대산면 북부리 151,128.7162653,35.3551652
북부교차로-01 ,의창구 대산면 북부리 151,128.7185739,35.35120317
북부교차로-01 ,의창구 대산면 북부리 151,128.7183534,35.35183038
북부교차로-01 ,의창구 대산면 북부리 151,128.7188373,35.35169508
북부교차로-01 ,의창구 대산면 북부리 151,128.7180871,35.35237038
북부교차로-01 ,의창구 대산면 북부리 151,128.71749,35.35313137
북부교차로-01 ,의창구 대산면 북부리 151,128.7181528,35.35183549
수산교차로-01 ,대산면 일동리,128.6969893,35.36802043
수산교차로-01 ,대산면 일동리,128.6972976,35.3679012
수산교차로-01 ,대산면 일동리,128.6977234,35.36774652
수산교차로-01 ,대산면 일동리,128.6973194,35.36775895
수산교차로-01 ,대산면 일동리,128.6969805,35.36773442
수산교차로-01 ,대산면 일동리,128.6982803,35.36754268
수산교차로-01 ,대산면 일동리,128.6988289,35.36733896
수산교차로-01 ,대산면 일동리,128.6994347,35.3671119
수산교차로-01 ,대산면 일동리,128.7002754,35.36680042
수산교차로-01 ,대산면 일동리,128.701782,35.36624525
수산교차로-01 ,대산면 일동리,128.70271,35.36590549
수산교차로-01 ,대산면 일동리,128.7038341,35.36547059
수산교차로-01 ,대산면 일동리,128.7042664,35.36523243
수산교차로-01 ,대산면 일동리,128.7046526,35.36515489
수산교차로-01 ,대산면 일동리,128.705419,35.36485118
수산교차로-01 ,대산면 일동리,128.6999329,35.36712967
수산교차로-01 ,대산면 일동리,128.698631,35.36760985
수산교차로-01 ,대산면 일동리,128.6976348,35.36797757
수산교차로-01 ,대산면 일동리,128.6968624,35.36826779
수산교차로-01 ,대산면 일동리,128.701625,35.36649979
수산교차로-01 ,대산면 일동리,128.7024493,35.36619755
수산교차로-01 ,대산면 일동리,128.7034919,35.36581111
수산교차로-01 ,대산면 일동리,128.7048341,35.36528525
수산교차로-01 ,대산면 일동리,128.7011295,35.36647974
수산교차로-01 ,대산면 일동리,128.7011295,35.36647974
수산교차로-01 ,대산면 일동리,128.7022323,35.36607669
수산교차로-01 ,대산면 일동리,128.7032203,35.36571355
수산교차로-01 ,대산면 일동리,128.7046918,35.36492678
수산교차로-01 ,대산면 일동리,128.7041425,35.36535809
수산교차로-01 ,대산면 일동리,128.7050863,35.3649843
수산교차로-01 ,대산면 일동리,128.7007462,35.36682533
수산교차로-01 ,대산면 일동리,128.6992369,35.36738504
수산교차로-01 ,대산면 일동리,128.6980851,35.36781128
수산교차로-01 ,대산면 일동리,128.6972527,35.36812262
수산교차로-01 ,대산면 일동리,128.7020316,35.36634537
수산교차로-01 ,대산면 일동리,128.7029542,35.36601019
수산교차로-01 ,대산면 일동리,128.704073,35.36558662
수산교차로-01 ,대산면 일동리,128.7052977,35.36509847
주남로-01 R-04,의창구 대산면 주남로,128.707439,35.33341809
주남로-01 L-03,의창구 대산면 주남로,128.7084831,35.33534288
주남로-01 R-02,의창구 대산면 주남로,128.7078095,35.33418093
주남로-01 L-01,의창구 대산면 가술길,128.7081202,35.33474785
주남로-01 L-01,의창구 대산면 가술길,128.7081202,35.33474785
주남로-01 R-03,의창구 대산면 주남로,128.7076566,35.33381511
주남로-01 L-02,의창구 대산면 주남로,128.7082769,35.33496346
주남로-01 R-05,의창구 대산면 주남로,128.7071784,35.33297679
주남로-01 L-04,의창구 대산면 주남로,128.7085913,35.33557552
주남로-01 L-05,의창구 대산면 주남로,128.7086565,35.335679
주남로-01 R-01,의창구 대산면 주남로,128.708025,35.33455752
주남로-01 R-01,의창구 대산면 주남로,128.708025,35.33455752
주남로-02 R-02,의창구 대산면 주남로,128.7083769,35.33489312
주남로-02 L-01,의창구 대산면 주남로,128.7080561,35.33433443
