경로당명,도로명주소,지오코딩용주소,위도,경도,검색결과주소,매칭점수
탑골경로당,경상남도 창원시  마산회원구 양덕동2길 86-1,경상남도 창원시 마산회원구 양덕동2길 86-1,35.225222476397,128.588640162995,경상남도 창원시 마산회원구 양덕동 양덕동2길 86-1,100.0
한일타운1차 여성경로당,경상남도 창원시  마산회원구 양덕옛2길 58,경상남도 창원시 마산회원구 양덕옛2길 58,35.231307738103,128.579115219684,경상남도 창원시 마산회원구 양덕동 양덕옛2길 58,100.0
한일타운1차 남성경로당,경상남도 창원시  마산회원구 양덕옛2길 58,경상남도 창원시 마산회원구 양덕옛2길 58,35.231307738103,128.579115219684,경상남도 창원시 마산회원구 양덕동 양덕옛2길 58,100.0
한일타운2차 여성경로당,경상남도 창원시  마산회원구 양덕로151,경상남도 창원시 마산회원구 양덕로151,35.232478941433,128.581798434528,경상남도 창원시 마산회원구 양덕동 양덕로 151,100.0
한일타운2차 남성경로당,경상남도 창원시  마산회원구 양덕로151,경상남도 창원시 마산회원구 양덕로151,35.232478941433,128.581798434528,경상남도 창원시 마산회원구 양덕동 양덕로 151,100.0
한일타운3차 경로당,경상남도 창원시  마산회원구 삼호로 151,경상남도 창원시 마산회원구 삼호로 151,35.226152909559,128.574851680815,경상남도 창원시 마산회원구 양덕동 삼호로 151,100.0
한일타운4차 경로당,경상남도 창원시  마산회원구 양덕서로45,경상남도 창원시 마산회원구 양덕서로45,35.229199857092,128.580583310025,경상남도 창원시 마산회원구 양덕동 양덕서로 45,100.0
우성아파트 경로당,경상남도 창원시  마산회원구 양덕옛2길 16,경상남도 창원시 마산회원구 양덕옛2길 16,35.229026100239,128.578226821766,경상남도 창원시 마산회원구 양덕동 양덕옛2길 16,100.0
대림하이빌 아파트 경로당,"경상남도 창원시  마산회원구 양덕동2길 76, 108동 102호",경상남도 창원시 마산회원구 양덕동2길 76,35.225083881628,128.58888558512,경상남도 창원시 마산회원구 양덕동 양덕동2길 76,100.0
메트로시티 남성노인회,"경상남도 창원시  마산회원구 양덕서로 30, 103동 122호",경상남도 창원시 마산회원구 양덕서로 30,35.227488188645,128.58312017684,경상남도 창원시 마산회원구 양덕동 양덕서로 30,100.0
메트로시티 여성노인회,"경상남도 창원시  마산회원구 양덕서로 30, 119동 127호",경상남도 창원시 마산회원구 양덕서로 30,35.227488188645,128.58312017684,경상남도 창원시 마산회원구 양덕동 양덕서로 30,100.0
반월경로당,경상남도 창원시  마산회원구 양덕서9길 14,경상남도 창원시 마산회원구 양덕서9길 14,35.224041382421,128.580007305639,경상남도 창원시 마산회원구 양덕동 양덕서9길 14,100.0
메트로시티2단지경로당,"경상남도 창원시  마산회원구 삼호로 80, 206동",경상남도 창원시 마산회원구 삼호로 80,35.224555444543,128.585364599053,경상남도 창원시 마산회원구 양덕동 삼호로 80,100.0
양덕코오롱하늘채아파트경로당,"경상남도 창원시  마산회원구 양덕서5길 15, 103동",경상남도 창원시 마산회원구 양덕서5길 15,35.227127096256,128.579743024232,경상남도 창원시 마산회원구 양덕동 양덕서5길 15,100.0
롯데캐슬센텀골드아파트경로당,"경상남도 창원시 양덕로 48, 107동 2102호",경상남도 창원시 양덕로 48,35.22361034305,128.592448396884,경상남도 창원시 마산회원구 양덕동 양덕로 48,100.0
롯데캐슬하버팰리스아파트경로당,"경상남도 창원시 양덕동2길 20, 101동",경상남도 창원시 양덕동2길 20,35.222677772503,128.59181765867,경상남도 창원시 마산회원구 양덕동 양덕동2길 20,100.0
합성1동남성경로당,경상남도 창원시 마산회원구합성북16길107,경상남도 창원시 마산회원구합성북16길107,35.243150612918,128.583940262247,경상남도 창원시 마산회원구 합성동 합성북16길 107,100.0
합성1동여성경로당,경상남도 창원시 마산회원구합성북16길95-6,경상남도 창원시 마산회원구합성북16길95-6,35.242952506637,128.58341454928,경상남도 창원시 마산회원구 합성동 합성북16길 95-6,100.0
신성남성경로당,"경상남도 창원시 마산회원구합성북8길20,2층","경상남도 창원시 마산회원구합성북8길20,2층",35.244004686942,128.58053788011,경상남도 창원시 마산회원구 합성동 합성북8길 20,99.05
신성여성경로당,"경상남도 창원시 마산회원구합성북8길20,1층","경상남도 창원시 마산회원구합성북8길20,1층",35.244004686942,128.58053788011,경상남도 창원시 마산회원구 합성동 합성북8길 20,99.05
합성가고파남성경로당,경상남도 창원시 마산회원구합성서11길26(2층),경상남도 창원시 마산회원구합성서11길26(2층),35.239612821135,128.580985809016,경상남도 창원시 마산회원구 합성동 합성서11길 26,99.09
합성가고파여성경로당,경상남도 창원시 마산회원구합성서11길26(1층),경상남도 창원시 마산회원구합성서11길26(1층),35.239612821135,128.580985809016,경상남도 창원시 마산회원구 합성동 합성서11길 26,99.09
무학경로당,"경상남도 창원시 마산회원구금강로35,무학아파트","경상남도 창원시 마산회원구금강로35,무학아파트",35.239416541321,128.579872918417,경상남도 창원시 마산회원구 합성동 금강로 35,97.73
창원롯데캐슬더퍼스트경로당,경상남도 창원시 마산회원구합성북16길197,경상남도 창원시 마산회원구합성북16길197,35.245016927479,128.586880885338,경상남도 창원시 마산회원구 합성동 합성북16길 197,100.0
남성경로당,경상남도 창원시  마산회원구 합성동13길 2층,경상남도 창원시 마산회원구 합성동13길 2,35.239995271714,128.588768558631,경상남도 창원시 마산회원구 합성동 합성동13길 2,100.0
여성경로당,경상남도 창원시  마산회원구 합성동13길 1층,경상남도 창원시 마산회원구 합성동13길 1,35.240041836549,128.588640361676,경상남도 창원시 마산회원구 합성동 합성동13길 1,100.0
팔용경로당,경상남도 창원시  마산회원구 합성남2길 70-33,경상남도 창원시 마산회원구 합성남2길 70-33,35.238469990547,128.587447418173,경상남도 창원시 마산회원구 합성동 합성남2길 70-33,100.0
제2경로당,경상남도 창원시  마산회원구 합성남19길 4,경상남도 창원시 마산회원구 합성남19길 4,35.23566666303,128.590144463158,경상남도 창원시 마산회원구 합성동 합성남19길 4,100.0
제3경로당,경상남도 창원시  마산회원구 합성동3길 12,경상남도 창원시 마산회원구 합성동3길 12,35.242436751289,128.586429483777,경상남도 창원시 마산회원구 합성동 합성동3길 12,100.0
두산위브더센트럴1단지아파트경로당,경상남도 창원시  마산회원구 팔용로 89,경상남도 창원시 마산회원구 팔용로 89,35.236564071493,128.587269554188,경상남도 창원시 마산회원구 합성동 팔용로 89,100.0
구암본동남성경로당,경상남도 창원시  마산회원구 구암북7길 18,경상남도 창원시 마산회원구 구암북7길 18,35.253484828981,128.593522370138,경상남도 창원시 마산회원구 구암동 구암북7길 18,100.0
구암본동여성경로당,경상남도 창원시  마산회원구 구암북7길 18,경상남도 창원시 마산회원구 구암북7길 18,35.253484828981,128.593522370138,경상남도 창원시 마산회원구 구암동 구암북7길 18,100.0
구암샛터남성경로당,경상남도 창원시  마산회원구 구암북15길 64,경상남도 창원시 마산회원구 구암북15길 64,35.255530180994,128.595663359666,경상남도 창원시 마산회원구 구암동 구암북15길 64,100.0
구암샛터여성경로당,경상남도 창원시  마산회원구 구암북15길 64,경상남도 창원시 마산회원구 구암북15길 64,35.255530180994,128.595663359666,경상남도 창원시 마산회원구 구암동 구암북15길 64,100.0
대한여성경로당,경상남도 창원시  마산회원구 구암서9길 8,경상남도 창원시 마산회원구 구암서9길 8,35.250885768445,128.594320075863,경상남도 창원시 마산회원구 구암동 구암서9길 8,100.0
구암1동제1경로당,경상남도 창원시  마산회원구 구암서3길 47,경상남도 창원시 마산회원구 구암서3길 47,35.248638622113,128.591010313756,경상남도 창원시 마산회원구 구암동 구암서3길 47,100.0
구암1동제3경로당,경상남도 창원시  마산회원구 구암북18길 39,경상남도 창원시 마산회원구 구암북18길 39,35.257663040076,128.595854886154,경상남도 창원시 마산회원구 구암동 구암북18길 39,100.0
제1남성경로당,경상남도 창원시  마산회원구 구암남10길 15(구암동),경상남도 창원시 마산회원구 구암남10길 15,35.249989281991,128.599129025172,경상남도 창원시 마산회원구 구암동 구암남10길 15,100.0
제1여성경로당,경상남도 창원시  마산회원구 구암남10길 15(구암동),경상남도 창원시 마산회원구 구암남10길 15,35.249989281991,128.599129025172,경상남도 창원시 마산회원구 구암동 구암남10길 15,100.0
제2남성경로당,경상남도 창원시  마산회원구 구암남15길 27(구암동),경상남도 창원시 마산회원구 구암남15길 27,35.250625929446,128.602100409848,경상남도 창원시 마산회원구 구암동 구암남15길 27,100.0
제2여성경로당,경상남도 창원시  마산회원구 구암남15길 27(구암동),경상남도 창원시 마산회원구 구암남15길 27,35.250625929446,128.602100409848,경상남도 창원시 마산회원구 구암동 구암남15길 27,100.0
신산남성경로당,경상남도 창원시  마산회원구 구암동1길 103(구암동),경상남도 창원시 마산회원구 구암동1길 103,35.253807071249,128.599529680144,경상남도 창원시 마산회원구 구암동 구암동1길 103,100.0
신산여성경로당,경상남도 창원시  마산회원구 구암동1길 103(구암동),경상남도 창원시 마산회원구 구암동1길 103,35.253807071249,128.599529680144,경상남도 창원시 마산회원구 구암동 구암동1길 103,100.0
제4남성경로당,경상남도 창원시  마산회원구 구암남7길 14(구암동),경상남도 창원시 마산회원구 구암남7길 14,35.244691709636,128.591333603762,경상남도 창원시 마산회원구 구암동 구암남7길 14,100.0
제4여성경로당,경상남도 창원시  마산회원구 구암남7길 14(구암동),경상남도 창원시 마산회원구 구암남7길 14,35.244691709636,128.591333603762,경상남도 창원시 마산회원구 구암동 구암남7길 14,100.0
대동2차아파트경로당,"경상남도 창원시  마산회원구 구암남6길 50(구암동, 대동2차아파트)",경상남도 창원시 마산회원구 구암남6길 50,35.245936296529,128.593243336581,경상남도 창원시 마산회원구 구암동 구암남6길 50,100.0
중앙하이츠아파트경로당,"경상남도 창원시  마산회원구 팔용로 215(구암동, 중앙하이츠)",경상남도 창원시 마산회원구 팔용로 215,35.247255901456,128.595073860416,경상남도 창원시 마산회원구 구암동 팔용로 215,100.0
